path,size,ext,sha256,is_binary,is_generated,loc
.git/objects/c3/8343e920fab51e83afdc83d598359a6685c062,244,(no_ext),6892bf55bd90a27ce670f1b982886dea661fc75e20561a046d729445e7550247,False,True,0
.git/objects/c3/daa0eede1d8c5f6731082ba7763a9b7cb276d5,619,(no_ext),fffea3be8081d7164e7dd9246a6711a4c2175ab029bbd85a11eedf2ba691a632,True,True,0
.git/objects/c3/03c6d797350ce38754c9a1d7f35c676e5f0b2b,346,(no_ext),248d5d7eceae15737ecd856825cd85d63d3667c79fa9120483e212599e043ca2,True,True,0
.git/objects/c3/6076923bc5c7c091b4eadc959d4728efbae8c7,4355,(no_ext),49c4aef49d3b47b3be9b139b2b439d9fd78bce77c398dbbae075bb671379c76d,True,True,0
.git/objects/c3/ebe48d2087748fcad2dbf1b004065e33fc2d3a,173,(no_ext),918731f10647962093711c0b67c83c59bd071ab0fb2af6ca7ab1eda2c1d8d5ec,False,True,0
.git/objects/c3/470e55421d727c03d85ad671da4ee911672913,883,(no_ext),0c23fe73f48874a9a21d1aefe2b6ddfda89f9ead03bdec7c4f39c3909887d8f2,True,True,0
.git/objects/c3/557ad395de01fc0132f2645151cc4ff3f611c4,861,(no_ext),de1be767237009d8b65d1c98073fc7f8389206b8986b4da41fc681e9fbe8ac70,True,True,0
.git/objects/c3/be7d10ec7c45ff3b37b7236341dc5553c0ab22,273,(no_ext),4984c958bfe268be16c5bbea81ad2337597182f0861ea01c390734d697754c73,True,True,0
.git/objects/c3/a80b79e352b5e0148ca541d1ac930ed901c61f,175,(no_ext),bdd8f1d1b6a3c7db935b8479c217855bf537b3f9b7cb09c7ed3307b82aef338f,False,True,0
.git/objects/c3/32bcf69951cedb0ff13eb36c6a0e8cc5814619,84,(no_ext),a9145a746fa5bc3f9f5fca4d0475eb7f37e37828fc9e5129d2e2fb65c190ea45,True,True,0
.git/objects/c3/125b72de38712351afc8ae698bd4a4627b15e0,4165,(no_ext),81a80e3a67c437c8f74e0427c5c1d254ac023bbc8fd665713832cd3f7fd8d327,True,True,0
.git/objects/c3/7c85ef0fb4710d99839922bee4022b334a27dc,789,(no_ext),17d55d984b477e26b9c06fc2de20fa363d16f7c752a39ad8ae2642128869b143,True,True,0
.git/objects/c3/570f94723366117bb23e7124916448fb3ff1d0,1136,(no_ext),7ef87dcfd0ca7428472864a1b61d47e818418f3457e5e91d6ad1028cf81456aa,True,True,0
.git/objects/c3/fcf161eec4bfd19d1dec19266351be29216dde,122,(no_ext),bae6370877a5b5b8872e3e612bf9ef14056e40039f2c1d66e1a5b73f22cd506a,True,True,0
.git/objects/c3/d75bc0ca7176f11c061630c90598fbba76c3a6,673,(no_ext),1699629de50ab7d69319d679c57f520d45e2788cf444ddc632e722cc4254ac6d,True,True,0
.git/objects/c3/ed79aec8f03ac5e12db52a09fd6db1559fc974,767,(no_ext),5cfd13fc84c4e24dae422e570cd953444990dae2d37ea02b30ba5aeacc0bff8a,True,True,0
.git/objects/c3/76209ca3daacaddeb31d057b41846a82348871,86,(no_ext),55f5666d0ad6256fbeea60f4f8d7195d42d36a3f5943bffb6f68fa28d660cdf4,False,True,0
.git/objects/c3/da2e4a5b3662318b7dce56ec5852ad3309d4cb,178,(no_ext),61e0541c65db0ad340f13df877853253b584a5eaa846b415b18b728ec6fa46cb,True,True,0
.git/objects/c3/1d30ced8daf4b4eb9ed46944595f9f62eb919c,387,(no_ext),e2fd888dc4d8ca878e00f9679c481aefce34e9e4c7ad4a9bc80e2b8192708b4e,False,True,0
.git/objects/c3/5d3fda2647e98e51ba96765dc0a1fe85d45850,914,(no_ext),5c2942e4aaaba5ccdee06799d62ae00a417d4b5eb13c0f1d8c2b9f636207b795,True,True,0
.git/objects/59/af69aa8e0e883ff7ad20d2e53a3b7bb36fa65d,1356,(no_ext),99ab4a1c1f3f773d0fd4bca8e7db783e8b5d644de7f3c6a2a15218d7f082a529,True,True,0
.git/objects/59/735c00962efc8563740d5b959329c3e73c7293,1072,(no_ext),5c5cf613d972d793236e36279827e56b3fced3b5f626b264ae7911a51b6b9a00,True,True,0
.git/objects/59/740fb63bfab520d383d2e810db6a9da081bac8,472,(no_ext),372fa070c895aca624630e61b1c1fc2533ed8386467782f1a15dd6d4be031bfa,True,True,0
.git/objects/59/7b5376d5b7897a2723582e3269150c3c7929df,269,(no_ext),5e2c710df673aacbc767c79259f25e082566ffd270a52ee104c3071edb41f219,True,True,0
.git/objects/59/a603d73d411c476a0c4404c50b9156166f2f21,3344,(no_ext),d2f80677b876c46e1f9b48ce33607ec6c049486ecb1d3377dcd1e4986de9ee79,True,True,0
.git/objects/59/8f1bc628b008a8643928440e415b29570e41e7,319,(no_ext),17f35242248854f1258cc56db79dce086d2bcacc1baccf10bb7e490dc6a0c055,True,True,0
.git/objects/59/522b6e414ff84716bcf5e90e0c0c58645368c8,307,(no_ext),caf7ca8849b0e068d3db02f701c93db69ddf6a791c738b4d5829960f155c1a24,True,True,0
.git/objects/59/80d973e98844fdd49230fc5723409af0239335,346,(no_ext),b582e91adf463afb5495929b0fa2fac239db8fdf77028b94265cb323c94e4407,True,True,0
.git/objects/59/cea996860e9742be9c8108431614520488eec4,230,(no_ext),f0d207e89d37845b6140d9446bcd76ac2d4ca6cf072dbe260b886a19ca759c03,False,True,0
.git/objects/59/6a7804b9639f67fe2c4fa4440748cda7687baa,774,(no_ext),b2c75657be5d0d1ce30fb98bc728bfedf85fb253b930bd9c139c4da93be93852,True,True,0
.git/objects/59/6ce18a3500fbd17f26730fb0f6e840fa853404,88,(no_ext),b298c3e581cca8864e4a8bac58ca9efd3f0d061a94a6a3ad8dee794772941478,False,True,0
.git/objects/59/e15be367d814f895064170ac43754dccdbb88d,2425,(no_ext),ef1c43bdccbdaa5ea1870bba147d9259c38e26fa0e21b902c023e7a1926ea2df,True,True,0
.git/objects/59/dd7d6216c07e2ac573076be33498c905276c2b,759,(no_ext),9c5909f66b9eba05499d213e184396e84b2a30fd0afcfdf91f3a75fd391287e8,True,True,0
.git/objects/59/6d864686b49d637ff2398b43fa6f0adde2f186,2862,(no_ext),9bb22afa2faf221d22b31c4e1dabdf0ceb91f67d221afff06fd1b93ca44152ed,True,True,0
.git/objects/59/6fee79284b3b5f52385f9ca84a0c4a81be2f24,1420,(no_ext),9456f103b7bbb0afff1600789e76ad8e16a844d0a1d053ae93859b27599a4911,True,True,0
.git/objects/59/bd4e771bdc4efd2dc76861d65e3f3763057b9a,641,(no_ext),a47d6de96e7d062a754970799744138648262a345d9414ca9ed689e6847bf78a,True,True,0
.git/objects/59/42b530dc8000d7dba66fc2db37d84dedf84f9e,360,(no_ext),99d32c946bbcb014515e6d1e85577cb1a82b5a2a5e3816b3976e0a461fd963a8,True,True,0
.git/objects/59/2c66bd34c9674a0f9b56556fdc5c616c51fbcd,659,(no_ext),a453e6de5d8a71a37644033a491eaf6e23e22ee6ebabee8c7805e74d7c6432e8,True,True,0
.git/objects/59/a56582bceb211001b3f2aa0ddd91849fe5b1df,415,(no_ext),925e0f0a32b41c32b18ebd81323ff32d2e2fa7da442c96e3e75597e9bd0628f7,True,True,0
.git/objects/59/9594a47e0176f52c4dff45b0ea1e1e88b4b376,66,(no_ext),adaf4ac26b08b58cf05b9a3f631d44daa5e68be02720b3c0140f7e561353e669,True,True,0
.git/objects/59/1270ac5774a56d0d0148b2580125be3836f796,411,(no_ext),ef0e0c2ae4db25750f3f2c9e48a7d3e014d36ec9d711321751367cc2e2b24e06,True,True,0
.git/objects/59/46bd64e01594c8634efe4e55e2b33c78acc3f2,273,(no_ext),d53f7f875ab4552f57535c8c77e17a269ee97958ee0a218405dd2fa7f17f731a,True,True,0
.git/objects/59/2532ea038edd2a8808bfef4e50524d8be2a27f,511,(no_ext),8e72cef8e23c3283c42647a93a2be1fe0a053f5337c455702d8a367f12b83358,True,True,0
.git/objects/59/c05f108e2cd1dce9fc9668d6de4e173696e383,85077,(no_ext),8ffb0c831f2e09b9d0860dd36b346ccd640e62bb2f6626d2229188d3db8d7591,True,True,0
.git/objects/59/b4451107a1e2a107d0e848a52df04b12ba8d91,247,(no_ext),4ad89dc29e3523c15fceb67b5257126c90dfc1935f917869a63dffe64c35bce8,False,True,0
.git/objects/59/832a442035016d9db58453b029256b0a41587b,405,(no_ext),d58f5d3997dd55a43149db22a205daf7d20d7ab94c392809f0da5246f9093be5,True,True,0
.git/objects/59/094451a1dad6caabd1c1e960249010297f49b4,14489,(no_ext),f91caaa44d9377b996d9b5009c375952d983f607dd7d41150dd14492298cdb54,True,True,0
.git/objects/59/f69c242ffab5a4c98178d2dfd0e0a0a304e65e,150,(no_ext),e60e60e25c978d9d9313e22152c050e4fda81571247e8f601ce56ee6d05760ae,True,True,0
.git/objects/8e/f57dd6fc1e0f6901e4ca57bf58dc154d8f3667,152,(no_ext),20de23a2cf761b952a1a3596a3c28d39823b8a7dc84d9d26716f0ed7aad8b915,True,True,0
.git/objects/8e/2017062753eb18df2ee38490049d438b4b4473,4423,(no_ext),0ffa8812b473cd1751e128c7ff7f447080081011de4e2c97040b327363421af8,True,True,0
.git/objects/8e/90453c1c6539652b3095979d33dd59e7e27396,2764,(no_ext),f6053f1898b796d0a19b754b37315166373e60741b82c2e99b84d27f95484093,True,True,0
.git/objects/8e/19238e4b8224f7aaf1b1d311d27796fec7037e,357,(no_ext),c98f0dc21f401b463d7001182ba4e3757748491e4618b15e0f82348e1540967d,True,True,0
.git/objects/8e/36afe0e1a88715f03a396545ba0ef6f47927a8,2188,(no_ext),465c77ffd0929e9ae620ff520def748f9ac65ffbef298978a9efc4b5a8c99203,True,True,0
.git/objects/8e/9469df859952215bd348efb0cbe85a6bfbec8f,5338,(no_ext),283445609c18a95b058ced48d550eb338709ceeba0ef0dda78b1986afbfce14f,True,True,0
.git/objects/8e/66cf20115d72a5f0acf83855c56c9670cec1e2,1216,(no_ext),c927262d8b4c8b9a74ea3cdf4f7fa245336b434314d6e060a58a2935e890b84e,True,True,0
.git/objects/8e/1eb96f4b0ebc7c4193c5752742ee4d95fe6044,143,(no_ext),733668392473fd1fba93d36d6f93a6408c7d6dff3bfddb57adb498448190d79a,True,True,0
.git/objects/8e/c3bed0b6f6c838358a2f4b778eb23771e124ed,220,(no_ext),51a7c21cd17e2bbe8fc11afc7f978b57d127fa42bd6c7ab444f7b4216b4d9ec5,True,True,0
.git/objects/8e/4a0a4d2da6d775d296adb583624f42aa281310,192,(no_ext),aba613c57f27e43bd6fa94d34d806d4d1d08fdaa30535bad22e0b2073cc104fd,True,True,0
.git/objects/8e/d07c9de99a9b7976242388ee884ae3c10a9ab3,53,(no_ext),50d76f96c1ab6f99a04776ddcf988ce505fce970e290c6ecdef0242f7262f0a2,True,True,0
.git/objects/8e/0b6dfbb82318bd704a4a645ddca172832b6e30,180,(no_ext),236680abe2eed629ff767b5b45ef94b5ee3fb4151aed30b45fdc9aeff15313da,True,True,0
.git/objects/8e/1218c8213480419b82464ab8543eb9ebfbb3ce,152,(no_ext),10110900607b4777445367e6fba4a4986214ad0961ae5d0f354a47ffc0abdef1,True,True,0
.git/objects/8e/34f299e1a5eb4d4601cda9f806f2c57008b18f,3502,(no_ext),84d56d8ae9710167fe79777c343422c8817e0f25993af1d8bcb25e101a72ee32,True,True,0
.git/objects/8e/eb13c6b36624d24f6f31dc2d25cc15e83cd2d0,1150,(no_ext),43b09269239461977b2e7c1b86787c754c031c43f6122da3464e57002b734fbb,True,True,0
.git/objects/8e/5e0dc66fed1a5d4b2c929231b6f90f0750d548,421,(no_ext),5cf9ec419e9708535d9bb6c52a69d14edf382826be7eb12a6be43988d7ebbdd8,False,True,0
.git/objects/8e/d715706a40dab44c3b1010b60e25a2a866faeb,940,(no_ext),91ee73f320264e3220af53a845e2c289afe4eeb5eb3807d17ab8078d4d282cce,True,True,0
.git/objects/8e/a2926e2f2f0b7fb24315418bad244fcee2878c,874,(no_ext),6b43ac72e50a499345dba5d3c2f7219671595ba4f90daa9efb78c10ec2b2a33c,True,True,0
.git/objects/8e/d0b564df0acd317b729ce6b949c49335a206fc,81,(no_ext),bdd59f4dee591133995cf7c5f230bb4e7014ebb159bf463bc720ec6cf27b139d,True,True,0
.git/objects/8e/4750a134f908a044394c34b39f10ab0f474161,851,(no_ext),89553642521abd5f5f58fba35af1d109d6c8e531482435aa71f271ee8ee2ac7a,True,True,0
.git/objects/8e/a6de46bcf3dd00e1120164162d1cd91c2b183b,284,(no_ext),f18fccea3d39e5a4afa9e41667094cb4e021081a7be15f37b9541ee6779bbcaa,True,True,0
.git/objects/8e/d0539fab38513f51343c4fc362ef0bccd9e9af,209,(no_ext),192139101fab2e55ab2ec67c277e8b17409ec1aea87800332bfd7bc875ba2e24,True,True,0
.git/objects/8e/ed9d1ead8b2266031aa51ceb8cbd6c600626c1,2572,(no_ext),a886b31a6a6651d6551b313024e38bec8f831ebd0288814fd99ab10a1929a4c6,True,True,0
.git/objects/8e/8457f678ba9c6f3f58032edd3cbfeba8334c6a,267,(no_ext),b1e3fa86452a9945dbfc3d48ade6665bf9d8c827b0eaf33f055b15f105a24339,True,True,0
.git/objects/8e/a48e86c4c23f347a730246dccb747007233ae9,102,(no_ext),a5de8ff3198e678e5912e5e2a5b306b8802220b135c90368daca0aeaf39d1892,True,True,0
.git/objects/8e/aac85e31fabccdfd0e66cff29b528214ed55f1,1103,(no_ext),97617a73cdf608fb8a99c48c2863b203a4b4c11e986597192e3c883879e858ad,True,True,0
.git/objects/8e/32897cde9eb7d97041bbafc6bc23d4977a6d1f,882,(no_ext),ba0866c1525d888aad0e0a620467a48a8fc150ff7b1077ed7c501fa35e601f5a,True,True,0
.git/objects/8e/3ae4a032eb70eab696b2d29e764aa2092d67a6,448,(no_ext),cdc644f94d6162a3ca39146fae6505ed1018c700805386ca9035c41311bd05a9,True,True,0
.git/objects/8e/25f32792ac5daf3c98c15fd007cc9b9e804a2f,1484,(no_ext),e4b08a207fcd0ef0f5e33178b8011b6528bfe6b95b74640a7d088c2efa692d60,True,True,0
.git/objects/8e/6724d4277adb8945a0d00d4daa93d31fe431fd,12173,(no_ext),0e3e87d92653f5c8b14aa5331a19a66a95f14a7a72a04a2104e26516748df073,True,True,0
.git/objects/8e/118ff1c03931f9bc937d54ef378b6785a2c38e,9713,(no_ext),95babf79e810830f6dc4ad7f821dc19cfc23ded28b4960d667bc2e36c378b903,True,True,0
.git/objects/8e/c813ce33c9af3a3936d5f6ae2966394d036c6e,720,(no_ext),d189e8a52fb3081f3cdcdc4d69c51b75c72374f6f7495e7e1edeb9176f7e212c,True,True,0
.git/objects/8e/62f3f0d0bfec6328314594121b742c40b61523,161,(no_ext),8f52254d5f7ed938e4cbc1881d178d2a275d1f83df27c04f373ad3b4fa7bd279,False,True,0
.git/objects/8e/6405b5112e95086ba8576452a84f254d507bf1,206,(no_ext),0b6cd3170af872540dd578083a468a9fbe31058232f99191a8144111d00cca32,True,True,0
.git/objects/14/3aa6eed6cc89a23cc331e2d650348af4b16802,35,(no_ext),5a18acbf6fb33aae6505ccbd648269e8d5817cbbb12560188a37a5d99ad57fa4,True,True,0
.git/objects/14/7ab6f07c1497f8c2b02c3e46d9f5a1a677668e,90,(no_ext),a6c7153e3245750bc11764a427914d830db1d253d4baca4835f729e9b8754620,True,True,0
.git/objects/14/b206274aee031d3ded545318af26ff996bf0da,167,(no_ext),9c84326d3209ff42387d05bcef17cd566ba0d7a86f5b062ea84b61d218ce0cc7,True,True,0
.git/objects/14/d43633888a51b38c870e5370e5bb1dd0ebdd1e,328,(no_ext),4a1f92eaa8ade69959c444633d37c5759488c61b59ed0e2539bce383e3baf947,False,True,0
.git/objects/14/b32d99c8423141e8f3141e1f85955b8643217a,592,(no_ext),25b61fa332a3e870c406bdc7ff359503cae97334a2ad5f010213e53f74aff448,True,True,0
.git/objects/14/80f51ddea0daba76e34bef306ca3cc044db1d7,423,(no_ext),91be4b33735a834835c24daa296f8793ed15810c05c2b97ef95e283bce0cfb71,True,True,0
.git/objects/14/e21086b925d4614dbc018b8fc182003d25c2e5,1290,(no_ext),44bbfc0ebf33692bb8218d4c5850c0de310c9eab55078d5d2c41d32b3bf5824d,True,True,0
.git/objects/14/2362fd1220a97ae4b8f71ab77c71420433257c,146,(no_ext),115d895a6ad171f5fbdc0f0cb85bc5b46c8b43177cabab59e2c8055408e92092,False,True,0
.git/objects/14/c765e215c709045a2f736c57d171a762bb40b6,194,(no_ext),bd20a657c6f8c14263ecf10a81e4a1ab8a097c0e817dd3c4c6d755fbef6fb16b,True,True,0
.git/objects/14/fd4b393f78d04a97dea6d75c65ca876d6734b6,1359,(no_ext),59d7fcc25c5c7d553860162f85b803d3ae981a30af8e1735742554bccdf01b71,True,True,0
.git/objects/14/2ce9e4cee2907ee21c97557a8c147456151f17,139,(no_ext),9773ab437e8958d483e1eaabcf91b819fece8362cd7c7b5794659cfd8510b221,True,True,0
.git/objects/14/5aff41f8f897fe3810f69ab80d8d978fd22e7a,63,(no_ext),d32ebe318757d1a25e01c0257b4fbf870c5fc7bedf0106dd42a09f70e9268c78,True,True,0
.git/objects/14/ab704d8f639546ed71fdd00cd74d0bc3c58354,41,(no_ext),792f61b101a9e63fac5b6358b55b071db739fdc5ed199deeaa290d18370bb15e,True,True,0
.git/objects/14/d0772ff4d3d2dd10d677e8626108d184087215,153,(no_ext),e864afd287ee27a223847e9e5ba126474fa039d3e199a7dc5e58903690381556,False,True,0
.git/objects/14/dfeaad2eff2d01cba4cae2b126a026f70331b6,6380,(no_ext),7e1de36cb8c60141f0b7a9d9fa063a19b2bacb9ab311cf9695dedeff99eaaf7d,True,True,0
.git/objects/14/8205ae4b9dd20a1535895bdc8321ea17cf1091,707,(no_ext),d981745ea29db55e27f0b2ed881a2aac707e05eb122673ea8cfb59f868d05f2c,True,True,0
.git/objects/14/7bb6b98acb00d102f3694b807c727d67b7006c,701,(no_ext),3b4974daf43968227db90078ebb3f8ec7048afaf39d7a5767f1e028fbfffdbea,True,True,0
.git/objects/14/a65927b6d1264a18c9fbc49f087a419239553c,569,(no_ext),e35fa449145ac5728ddfde6c415e269d9fd12d4e5ddc87e5a95b46596d5f01c1,True,True,0
.git/objects/14/769551709d2dfff7d03b24f6729e265d409458,513,(no_ext),9e30ca60c25b90eda4a8d6e0d48ee794f4d2b77274f8dc9cabd8f4f938f5cd34,True,True,0
.git/objects/14/55b54885d33f0f67c4e145793b0b987c94e978,77,(no_ext),6d64b3c81642dd8a869f81ccb9cf2810accd0be0d3b7c37f9cc0c67ef2355069,True,True,0
.git/objects/14/7ed5018cd1a9ad79b44414c462d2fa3fad5ace,326,(no_ext),7cf6d406f45d3913d83f912c59550cf6dfbf8508e5aba54555cd5c865784f13e,False,True,0
.git/objects/14/249a2766205ccd2347a7bae655013bf18dee04,1352,(no_ext),217fe3c8ad7f3d9339dc3694999dfccd35c5f4d7a0525282f8c56de2478ddcb4,True,True,0
.git/objects/14/8908d8a8391ae552e9311d95a77bedec0d6517,52,(no_ext),9e5f1a632202b011ae66e91fcbe483c87415c3860c719b47a02af391b0c946c6,True,True,0
.git/objects/14/ba2c6d00b9d2d749f719665c1fbaa8e256e452,271,(no_ext),3c1cbb4d9deaea6daea7b5b75d06f6a644a2f948b217d874e0071ddc0c1bdd46,True,True,0
.git/objects/14/c8484796238d3d0d325d5d37a20d78313502ca,1322,(no_ext),eefa298f9e2d5f20cc370c5407c3b8e6ae90e3020da3db648b8edf9766c93492,True,True,0
.git/objects/14/b85565e2010763ba1985e66751e9791a72c4be,561,(no_ext),7f1d64fce48c28932323ae1980d0712040b4b148d6c1288ae08c392258b04f77,False,True,0
.git/objects/14/580f2a727513f90f6e45fb4142ac3132b5fe06,663,(no_ext),3037c4e69a3206f0be9cd5f3c9d814ba5ef0a058c33fb2c9bffcca77182c40d8,True,True,0
.git/objects/14/e975a0d98314a4ad297a50e2d02e9fcb7d122c,295,(no_ext),2a86fe0af29e119da7568f853598768db61a332128b61f91ef7ad483918c16e7,False,True,0
.git/objects/14/0628c73f1c844d460d2a78a87a38ca6ce96261,53,(no_ext),1c5d058ce5078ce355b9e0a43088d60e1d9b4d5f8c63f8710cb8d8291cfb1b67,True,True,0
.git/objects/14/8ed9431d725db4cd643d60c7cfb587b08fb227,3675,(no_ext),0a1c4bf699fffbb0637b4fa65ecaad2f6167bc0a4435f34c0e404284f78a089f,True,True,0
.git/objects/14/092aecc40a2b496d5657a834fdc96101feacdb,621,(no_ext),c80a8d65e49044a68a178f5655344dba255bfd2ce88ddedf072f07b51bfa9dc0,True,True,0
.git/objects/14/9779a5a3b6f6f11c6919a26d1db877d797c9d8,1473,(no_ext),9a203d8ca3b60e5fb3be33f34718a106dfdf885290ad4b3c4dfc4990c61b5592,True,True,0
.git/objects/14/878ad4981b451d548410c579c630383ad33e98,50,(no_ext),a359fc2c9d16e8c4581cc260d08fd082272da319756bd4934f26a0ca602c3867,True,True,0
.git/objects/14/70ad11aee968e599f7b510035f5239fec108bd,138,(no_ext),e4f36242fb3548d38b3af4a1969291b43067f09d0b3734ff9970af54d7f83838,False,True,0
.git/objects/47/5072301dd7a49bf30216c542f0568b58ea718b,2213,(no_ext),9a39d22b6739c182274969da098c6e4ae4de166c1a831647bc806060556b1883,True,True,0
.git/objects/47/338e90d36779aaf62a08f2298d8161e0755976,283,(no_ext),0a9a18a7234259e00402b14f4bc3368bb86d9137b91304cd158e2e6addc918aa,True,True,0
.git/objects/47/5d2d17debcbe6161a0abc4c6f396dce9970108,3938,(no_ext),96e14f906be95b247f5b934468a9865598287232d20a469f083663209b027d4d,True,True,0
.git/objects/47/44c123e2e7b279ce557834eee57d9c671ae8b6,577,(no_ext),fe709168645f701b3cf45c61bb0996ef4a428ddb76d54e21b561f233792cd411,True,True,0
.git/objects/47/a05684750be30afd864c77b192e74a41d4054e,144,(no_ext),b6b16c2a81e31cc30eef3e3a1e0465df8763ec94e4b901d2bec9f2273a5c516f,True,True,0
.git/objects/47/74a25398cac14a3ced62ed3edb32fe901da70a,292,(no_ext),9bde4f5d99328b90174626c35801aa1d63cf962039cd360fc350fce2022c5e82,False,True,0
.git/objects/47/1796961a2343a3a906978337d8738feca97267,57,(no_ext),68c92dcbe5633da422d5514226d11071dc97b8b3ec739ecb41ef3ebd3c89fad2,True,True,0
.git/objects/47/e331f2d2ce4ca1a665dd99e03e6dc83cd5157c,227,(no_ext),8e58d6d77b3f9172928cca69afdd02042e585944ca7394c46fb774f37e27198e,True,True,0
.git/objects/47/3b67ef31b13d9c1f90f57c8f68ffa07ff60ced,146,(no_ext),fc9ab62e3f94ecd0c0e13c72b6b0d12e198c194d9fc383482ef1920362d2de2f,False,True,0
.git/objects/47/680fafdd02d1527c5efac485e9fdd502540722,187,(no_ext),a8ba8523449457eba48c87eb9cbd9f40fb90f1c4594255802e8de804777d0f2a,True,True,0
.git/objects/47/e3d3a50e785ce6c0e7ba3397a89a88fb30584f,484,(no_ext),cfde68f6349d75fd2fa94f3b5763bc7ccdad7d74226994cbc5351217ee7d08fc,False,True,0
.git/objects/47/392d126d35a36d7fb2cf106ba10f78ff6c1c33,1222,(no_ext),627aea5a06da02252153a172ee58fa0d63993c7bce92dd923660e88700e71fd6,True,True,0
.git/objects/47/f0cccdb6bdbbe08d8df0498e4308d5ee659009,653,(no_ext),e7ddb6784d9cd38a57ee133330d8d1d930b7b5da9c607e9353e2d294b458f9e0,True,True,0
.git/objects/47/18073b625b6b8f896305331d24fcfd28d90dba,333,(no_ext),4ed8d098a06585dc5bd8b8c00e881dfb2603b42293315f60bfea01b250404732,True,True,0
.git/objects/47/502959d4cb5c667517ec697ed01c5bd9caa518,2322,(no_ext),8b3530af24a0133db6236b7cc3d25f5c15e634d57dcae2bf2d4cfbb16d6971b5,True,True,0
.git/objects/47/25ef96e7ca7fdb55f86db1b45478abd8883a98,1302,(no_ext),30b886b8f58bee927dccdd9858dd3eb8c0900474b3fc0158d7777991499c5e69,True,True,0
.git/objects/47/dc9a53cefee0e5714200e50ebe86f6b298380b,222,(no_ext),8e9bc9d0f9c158d156bb550b277b6a654504d3b714ecd4d6b5821a235220a8e1,True,True,0
.git/objects/47/a7c890c99acdd0426891cc526808399b5697a1,832,(no_ext),8957d3705a3ccd10973d2c350fd879dddfae3328cf55b147ccd84c243cdefe85,True,True,0
.git/objects/47/9f3a99db83bfb240215a0f09ed0ca39645fa1d,240,(no_ext),6b46f3002fefc63b5fb9f8c4ed1680693904a6f9df8a84e47fbbdcd2fae8684a,True,True,0
.git/objects/47/dfd7f875178197d93309f877670b21ef8b5cca,118,(no_ext),94a90eb01b3fa72e55db036107214c6e3384a23e3189bc36ff3fe7d3459e26a7,True,True,0
.git/objects/47/32cb1c5cecddb6e64195919a25448176302d60,648,(no_ext),94555af5d6ba7c6abaa23b6d99124f39ab92aabfa2495a4edb3a2b2c86dcebd8,False,True,0
.git/objects/47/2d92920fd5b8a3cd3b4330b5d96029496322c8,81,(no_ext),5233308fa99eefe624644839205eb10a5111f436adb48b8ec92b0ceeaa222989,True,True,0
.git/objects/47/7abc5f93b01fbf7f7710be5af217da8a4fe3c0,2137,(no_ext),493352b6d756112f16f7c89bbd4ed597950ea12932d7e15b77b5c80160819367,True,True,0
.git/objects/47/6deedb6f52e672a4df9aff37b1d0fe4f766487,473,(no_ext),e0ac796e59620b1899e3ba3aa67cf7a7ecc9ed811f1bb2f343d9f2f5fb2ea87b,True,True,0
.git/objects/47/f4eda389852bbd86c7e434a9f06ef915ce0709,182,(no_ext),cb21e6ad697b9945174e417cb60e2180d44ef178f7ba6d24241b9a012263ed24,True,True,0
.git/objects/47/42ea7ddfa558dbe4eba2cc9b0aecebc0c466b2,285,(no_ext),6760e3946d195d5fee6154ef16f8b9dc7c244cc5bb842b0b99471a904b92b9a6,True,True,0
.git/objects/47/610e2cc1741cd7e06a336339ea1c5275f8ab62,1224,(no_ext),ccf22b8a0be795b020a4b958b8537292877056e41dce243ebc96e73fba5739f5,True,True,0
.git/objects/47/68fe8a89dc261bf18b817c6667128eb3762093,8682,(no_ext),d4037811eb71ec21b5a5d5064375e15749e74dceb505cbc1eb88233163cd2d95,True,True,0
.git/objects/47/9cd8423a3f5e8c436b956cc6965d48488a8396,5379,(no_ext),a8703ad1b193393a0f8ecc5c46f4725cd5599f7f81b10f09a1db6687cf8f7571,True,True,0
.git/objects/47/dfb416fa2409e765765982e8e21b3ee8d8b7c8,81,(no_ext),81eb0690b5cf966183d80f1dde503189649eb65a4f5d3ef3a78f24058cbf5738,True,True,0
.git/objects/47/b30365675fc56d924be9521ccf43fd6a008d1a,1621,(no_ext),2798e8b780acabfa0321ab588d6ec897ee749fff8617dcedd3960293a6d55155,True,True,0
.git/objects/2e/0bbef39d8e07f6fd8a8219417a65d133756ee9,449,(no_ext),1cd5c0c6f4f2d6c8440b2dbb2796597bdb148502fb469f1b72c17c28b77f9b20,True,True,0
.git/objects/2e/f00ad35933ead37df7ae8a85c0fb5e0cffd55b,1353,(no_ext),cf88e5e0ad5e0c9d9a6bc5ffdf20abc04667a91a4f4c1e4bfa657b29ce54b8d6,True,True,0
.git/objects/2e/3bb5e63258d859f4ccec76708e075c41f11499,272,(no_ext),807d5f081259024eb4fbc64214a955b3671a29be4bfbd3815ad92f7f37db838f,False,True,0
.git/objects/2e/862c213682d913e38976a96fcbb4d5218ec70f,374,(no_ext),33867d40a56113f5b5e3600507fc3604978860a749e190e5a7893320be4e21c7,True,True,0
.git/objects/2e/38bd3a14d68505a9f17d3548c492f45ae81645,328,(no_ext),cd8ac0b46942d825e84d7f28670de576bc4cf6650a26a8ba927d6881a6b87f9a,True,True,0
